id,product_id,order_id
13978,13,3795
14019,13,3122
14039,13,1202
14042,13,6982
14062,13,606
14154,13,9679
14193,13,6212
14280,13,4344
14285,13,7208
14301,13,7338
14355,13,350
14424,13,1431
14664,13,9840
14790,13,7151
14817,13,8690
14820,13,1402
14937,13,4389
14949,13,8054
15035,13,3358
15168,13,6366
15241,13,109
15425,13,5659
15467,13,9424
15654,13,9209
15669,13,298
15937,13,1444
16388,13,262
16489,13,9603
16679,13,8689
16692,13,1316
16726,13,8226
16755,13,7529
16775,13,1573
16936,13,5724
16995,13,2743
17063,13,1386
17133,13,4721
17168,13,7883
17185,13,7522
17204,13,9036
17318,13,4343
17444,13,4348
17645,13,375
17710,13,9623
17821,13,1072
17833,13,7660
17845,13,7881
17850,13,1114
18054,13,6239
18177,13,3925
18383,13,6184
18417,13,5496
18445,13,2411
18455,13,5528
18589,13,8417
18680,13,8459
18905,13,1199
18911,13,4785
18957,13,4913
19152,13,475
19162,13,1387
19209,13,2628
19243,13,9893
19362,13,7627
19406,13,4194
19450,13,3143
19477,13,5286
19702,13,9194
19792,13,2612
19879,13,9703
19910,13,1637
19933,13,462
19941,13,1027
19942,13,1237
20114,13,7935
20118,13,5618
20180,13,8485
20322,13,641
20339,13,1509
20346,13,5493
20402,13,937
20474,13,3415
20497,13,9075
20605,13,3078
20981,13,2765
21076,13,9149
21234,13,945
21515,13,3818
21563,13,8324
21739,13,9251
21744,13,6790
21952,13,6685
22019,13,4916
22161,13,2790
22188,13,9119
22276,13,1250
22296,13,5166
22491,13,7564
22575,13,1286
22655,13,1644
22700,13,9609
22712,13,6766
22717,13,358
22724,13,824
22843,13,5618
22967,13,4827
23142,13,7080
23155,13,3756
23237,13,8351
23447,13,8241
23450,13,501
23486,13,6458
23521,13,9372
23795,13,1756
23809,13,430
23853,13,3612
24180,13,5447
24181,13,5367
24224,13,4020
24398,13,1531
24574,13,5046
24676,13,7682
24702,13,7578
24722,13,6220
24857,13,3810
24890,13,4731
25006,13,1841
25263,13,4649
25355,13,9325
25368,13,3137
25439,13,6288
25461,13,9959
25638,13,5870
25761,13,1511
25793,13,1774
25806,13,1863
25865,13,3684
25872,13,1103
26009,13,908
26128,13,2376
26158,13,9931
26364,13,129
26378,13,8321
26407,13,7002
26417,13,7718
26824,13,8983
26845,13,4091
26852,13,5156
27008,13,1222
27144,13,6024
27229,13,5163
27243,13,1114
27265,13,5619
27464,13,1468
27584,13,228
27636,13,1484
27670,13,9818
27709,13,6096
27710,13,883
27758,13,3699
27863,13,6854
27905,13,7806
27910,13,4697
28068,13,5850
28137,13,4571
28149,13,8750
28219,13,6654
28420,13,1301
28450,13,1707
28735,13,938
28790,13,7040
28810,13,9878
28813,13,9750
28853,13,7897
28967,13,4947
28972,13,8397
29301,13,2668
29329,13,3156
29348,13,1312
29349,13,2057
29379,13,8588
29423,13,5847
29471,13,2965
29617,13,4080
29644,13,2434
29910,13,7837
30007,13,4924
30020,13,6851
30038,13,4514
30052,13,1006
30064,13,1381
30276,13,8171
30288,13,3221
30308,13,2009
30331,13,4587
30588,13,5846
30664,13,2356
30691,13,6305
30841,13,4009
30848,13,7387
30863,13,7001
30957,13,7495
31080,13,9266
31178,13,3427
31229,13,977
31292,13,8328
31583,13,7719
31593,13,1557
31729,13,6381
31822,13,3444
32025,13,3233
32055,13,4253
32186,13,7132
32306,13,2917
32572,13,8560
32663,13,3516
32904,13,1508
32922,13,5558
32978,13,7114
33108,13,309
33122,13,8352
33225,13,2457
33344,13,9861
33456,13,5729
33507,13,4740
33625,13,5847
33847,13,3253
33876,13,4810
33939,13,15
34020,13,5128
34029,13,5516
34039,13,3832
34122,13,4963
34177,13,5592
34195,13,2705
34224,13,6218
34300,13,6350
34330,13,8374
34404,13,9086
34510,13,2978
34557,13,1645
34817,13,120
35042,13,8969
35084,13,9721
35173,13,587
35248,13,4118
35520,13,8355
35583,13,9431
35584,13,723
35615,13,4003
35743,13,3382
35770,13,8613
35924,13,9509
35949,13,2029
35970,13,3466
36017,13,5391
36079,13,8397
36402,13,1904
36403,13,6994
36511,13,8946
36532,13,3693
36658,13,4652
36717,13,9618
36767,13,2426
36793,13,6647
37219,13,2428
37256,13,9767
37443,13,2375
37753,13,1258
37985,13,5384
37987,13,2688
38203,13,559
38600,13,3996
38841,13,7586
38935,13,3887
38982,13,2751
39207,13,1336
39481,13,9265
39551,13,2613
39731,13,5165
39884,13,9513
39914,13,594
40049,13,9933
40238,13,5311
40555,13,7528
40573,13,6003
40660,13,31
40695,13,6908
40705,13,781
40769,13,9527
40782,13,4706
40823,13,7961
40843,13,4064
41246,13,504
41291,13,7906
41375,13,7129
41528,13,722
41777,13,7697
41830,13,7797
41863,13,8203
41964,13,2364
41990,13,7017
42046,13,9897
42060,13,75
42066,13,6685
42104,13,9846
42131,13,1156
42184,13,1761
42362,13,1206
42520,13,5715
42536,13,2550
42537,13,3852
42776,13,3585
42887,13,5215
43000,13,488
43088,13,5660
43126,13,5391
43256,13,480
43321,13,2545
43350,13,6906
43606,13,3332
43616,13,1543
43824,13,9455
43837,13,8920
43884,13,2234
43935,13,4683
44005,13,9846
44159,13,6595
44228,13,6724
44282,13,4911
44412,13,2185
44557,13,6391
44649,13,7646
44709,13,3019
44842,13,9171
44920,13,4686
44993,13,5914
45135,13,1780
45151,13,1623
45319,13,9606
45547,13,4229
45672,13,248
45815,13,1898
45905,13,1674
45915,13,3885
45950,13,8559
45958,13,4795
46086,13,2766
46127,13,4646
46166,13,1493
46239,13,2562
46258,13,3016
46290,13,5256
46444,13,5169
46485,13,1573
46539,13,9548
46793,13,8902
46874,13,6235
46912,13,3439
46922,13,3393
46974,13,174
47028,13,5234
47251,13,8449
47374,13,7344
47406,13,2395
47420,13,6457
47555,13,8152
47609,13,399
47647,13,4497
47670,13,1331
47673,13,3779
47792,13,4591
47836,13,7290
47844,13,6340
47890,13,7506
47921,13,832
48084,13,3623
48297,13,3679
48431,13,8719
48603,13,3455
48715,13,3556
48718,13,5789
48854,13,1828
48908,13,1355
48909,13,629
49018,13,7626
49029,13,8594
49050,13,1391
49078,13,2161
49164,13,7923
49224,13,7218
49265,13,4612
49318,13,3566
49341,13,9976
49345,13,2603
49375,13,3793
49433,13,5370
49519,13,1033
49732,13,2493
32,13,2191
253,13,2302
462,13,8797
563,13,2433
578,13,2264
907,13,760
963,13,8639
1239,13,8730
1319,13,2126
2252,13,4526
2648,13,9290
2689,13,4440
2973,13,3923
3939,13,1953
3944,13,7575
5005,13,6090
5242,13,5358
6164,13,1358
6186,13,6323
6583,13,2167
6952,13,8318
7195,13,8807
7244,13,6110
7521,13,9619
7725,13,2105
8073,13,1618
8662,13,8873
8770,13,1973
8868,13,2959
9228,13,7972
9813,13,3099
9932,13,6375
10255,13,1562
10728,13,4079
11185,13,5237
11586,13,6705
11661,13,7044
11756,13,6761
11901,13,3766
12295,13,5197
12456,13,9171
12647,13,296
13001,13,1541
13454,13,7834
13532,13,716
13908,13,8322
14225,13,9930
14632,13,973
14675,13,7404
14810,13,8443
14997,13,2782
15053,13,6922
15225,13,5875
15693,13,5857
16010,13,8654
16300,13,6964
16383,13,6201
16491,13,6600
17430,13,2589
17707,13,4105
18293,13,8040
19158,13,4699
19240,13,5117
19469,13,8835
19519,13,5216
19772,13,5217
20015,13,3655
20235,13,6981
20336,13,4728
20998,13,8150
21393,13,2599
22036,13,4588
22112,13,2910
22132,13,7681
22408,13,366
22454,13,5045
22771,13,6064
22825,13,3182
22972,13,6998
23178,13,1340
23255,13,5221
23272,13,7199
23345,13,1389
24370,13,382
24546,13,2824
24612,13,7346
24622,13,6815
25310,13,2621
25830,13,3117
25839,13,355
25919,13,2060
26094,13,2225
27555,13,5147
27794,13,8375
28347,13,7069
28744,13,663
28925,13,3334
29156,13,7747
29563,13,504
29564,13,2096
29626,13,7221
29702,13,6756
29758,13,9290
29983,13,2137
30368,13,4201
30433,13,1000
30663,13,4160
30901,13,3729
30936,13,8095
31707,13,5518
32326,13,7011
32495,13,3054
32889,13,8705
33426,13,1721
33562,13,6044
33827,13,6782
33916,13,9238
34065,13,3038
34097,13,3613
34322,13,3682
34731,13,2484
35469,13,9732
35894,13,3897
35905,13,2100
35917,13,3327
35926,13,9210
36313,13,874
36913,13,6571
36988,13,5055
37058,13,4235
37611,13,9866
37817,13,694
37967,13,2108
38206,13,6857
38636,13,7964
39983,13,2545
39989,13,1415
40267,13,7731
40851,13,199
40962,13,4669
42333,13,6495
42506,13,1323
42906,13,8346
43381,13,9659
43799,13,1286
43864,13,2163
43946,13,2484
43954,13,4593
44099,13,4438
44496,13,9983
44506,13,8227
44954,13,5274
45025,13,3138
45155,13,8237
45201,13,118
45626,13,3478
46098,13,3532
46140,13,1477
46206,13,8488
46208,13,2699
46231,13,127
46496,13,1061
46939,13,3498
47103,13,2079
47108,13,2528
47215,13,6058
47319,13,3830
47761,13,4590
48078,13,8334
48298,13,188
48398,13,6718
48787,13,7502
48795,13,3352
49749,13,5314
832,13,591
1218,13,6854
1232,13,4783
1270,13,1514
1635,13,181
1777,13,4059
2209,13,6317
2298,13,4880
2902,13,2732
3021,13,1967
3083,13,765
3169,13,9913
3420,13,4505
4574,13,6256
4853,13,715
5175,13,8041
5230,13,5825
6484,13,9949
6883,13,9918
7344,13,3376
7526,13,6999
7744,13,2804
7804,13,8931
7947,13,2418
8239,13,5705
8451,13,8981
8649,13,7417
8788,13,6705
8975,13,9766
9203,13,8830
10972,13,8243
11845,13,1455
11972,13,9795
12123,13,2659
12187,13,2300
12383,13,5254
12625,13,556
12889,13,9939
13233,13,5939
13546,13,6832
14128,13,3240
14229,13,9359
14690,13,2878
16342,13,3654
16670,13,8358
16985,13,5604
17049,13,9788
17136,13,8109
17388,13,2205
18028,13,9548
18234,13,4276
18350,13,5450
18419,13,51
20055,13,8665
20121,13,7105
20484,13,4828
20666,13,5105
20921,13,8763
21069,13,6940
21097,13,9030
21319,13,3336
21749,13,8244
23356,13,76
23529,13,8967
23628,13,7215
24186,13,6213
24204,13,2355
24234,13,2802
24258,13,8781
24469,13,6389
24526,13,1288
24614,13,9588
24642,13,3765
24656,13,2077
24739,13,4216
25064,13,6286
25169,13,3496
25246,13,976
25387,13,6403
25898,13,5115
26305,13,3854
26662,13,5465
27083,13,3412
27218,13,4015
27245,13,9340
27711,13,4713
28411,13,8958
28474,13,4895
29129,13,5783
29247,13,4696
29807,13,7376
30477,13,8872
30893,13,324
31029,13,666
31044,13,410
31137,13,7299
31161,13,7939
31266,13,742
31896,13,6031
32209,13,5336
32442,13,4117
34174,13,1382
34297,13,8702
34329,13,7171
34528,13,274
35623,13,9325
35649,13,6296
35751,13,5700
36618,13,3007
36711,13,5725
36805,13,3826
36983,13,1594
37061,13,873
38360,13,7551
38422,13,264
39283,13,6217
39773,13,5877
40743,13,5488
40811,13,5679
41016,13,8842
41942,13,3825
41978,13,942
42261,13,6185
42562,13,4767
43866,13,9004
44359,13,5070
45056,13,3631
45085,13,1480
45654,13,5080
45655,13,8511
45819,13,3791
46406,13,399
47482,13,9859
48009,13,4180
48094,13,9528
48632,13,1506
49115,13,878
49556,13,7113
49607,13,3509
49653,13,2677
49685,13,8037
401,13,9879
525,13,1414
2388,13,5362
3111,13,7228
4025,13,6978
4416,13,423
4821,13,2275
4840,13,9478
5522,13,6396
6273,13,8060
8971,13,3246
9323,13,8306
10466,13,4263
10639,13,5138
10980,13,7545
12577,13,4226
13137,13,5966
13278,13,2983
13406,13,5567
14099,13,5803
14242,13,5566
16745,13,8191
17029,13,5424
17849,13,3233
18248,13,7249
18423,13,1635
19370,13,5768
19817,13,3810
22399,13,8302
23295,13,5891
24196,13,1891
25485,13,3912
26510,13,4987
26584,13,8363
27231,13,4416
32102,13,539
32162,13,274
33023,13,2157
34537,13,7254
34637,13,3120
37108,13,2041
37260,13,9849
37327,13,7699
38103,13,9463
39046,13,1170
39637,13,3736
42669,13,2591
43351,13,8285
43907,13,3007
44822,13,4780
46575,13,9712
47860,13,7784
48255,13,7845
258,13,2896
819,13,1371
1241,13,2830
3013,13,8991
3174,13,2713
5136,13,1450
5540,13,6541
5803,13,875
6137,13,5633
8076,13,8850
10700,13,1824
12547,13,1790
12885,13,6184
13831,13,7353
14352,13,8112
15422,13,6129
16568,13,2311
17106,13,6267
17291,13,1742
17545,13,406
17910,13,7226
19157,13,4087
19688,13,6668
22434,13,5082
25967,13,9649
27156,13,365
28654,13,3333
28723,13,9291
28817,13,7322
28821,13,4618
29944,13,4831
31032,13,5795
32202,13,3716
32638,13,242
33058,13,378
33794,13,269
34753,13,2911
35585,13,8291
39396,13,9057
39480,13,4070
39782,13,7436
39828,13,9440
40372,13,2011
41566,13,4261
41807,13,6662
42786,13,1201
43500,13,4115
44080,13,6169
44345,13,4608
44776,13,6695
45399,13,9238
45559,13,9683
45582,13,7386
46156,13,5824
46399,13,1963
46421,13,9051
46501,13,8990
46517,13,8284
48768,13,8149
48814,13,9748
48865,13,8354
1542,14,7757
2024,14,6058
3048,14,1748
3391,14,3048
4315,14,8796
4453,14,5276
5774,14,8492
6786,14,6986
7334,14,8285
7926,14,3290
12166,14,1672
12410,14,8604
14168,14,9254
14395,14,980
15120,14,7858
15330,14,5714
15894,14,9433
16669,14,753
16770,14,706
20916,14,8728
21761,14,151
22659,14,7289
22676,14,732
22701,14,2425
22738,14,334
23501,14,9556
23840,14,4559
24716,14,6405
25129,14,7673
28317,14,1612
28368,14,1087
28532,14,2274
29192,14,4749
29401,14,6900
29561,14,4690
30704,14,9573
31135,14,2969
33517,14,6463
34055,14,398
35030,14,39
35427,14,8490
37160,14,6267
37470,14,2346
38202,14,6187
39366,14,1267
39948,14,7892
40084,14,6045
40148,14,5366
40502,14,8455
41810,14,1810
42053,14,7828
43869,14,8287
44160,14,2904
44285,14,1435
46059,14,3413
46629,14,5272
49281,14,640
29,14,5849
794,14,8060
945,14,9628
977,14,6601
1244,14,964
1550,14,97
2189,14,5174
2422,14,5135
6080,14,9213
7767,14,119
10454,14,351
10757,14,6606
11965,14,1373
15637,14,4661
18015,14,3300
18898,14,6635
19199,14,9755
20672,14,5837
20918,14,8102
21475,14,9960
24414,14,6624
26544,14,1629
27334,14,5399
29573,14,7020
30468,14,249
30582,14,9205
31701,14,6881
32003,14,3759
35186,14,6042
35646,14,6676
36271,14,4347
37494,14,3461
38171,14,902
38403,14,9262
39965,14,1947
41505,14,1877
42379,14,6553
43067,14,490
44389,14,7760
44814,14,1876
45374,14,804
45449,14,2516
46456,14,6223
46880,14,1039
47311,14,2335
47387,14,1143
47474,14,6376
47487,14,1139
47783,14,9632
328,14,3513
502,14,971
557,14,4964
1116,14,516
1668,14,9226
1737,14,513
1975,14,235
2151,14,7084
3070,14,6411
3213,14,9835
3263,14,1421
3323,14,5363
3635,14,771
3831,14,6249
4326,14,1283
6123,14,351
6314,14,8997
6459,14,7753
6465,14,2723
7026,14,5240
7052,14,1662
8160,14,831
8327,14,9513
8548,14,4108
8930,14,9785
8931,14,5138
9047,14,7039
9121,14,8529
9156,14,1983
9183,14,2207
9189,14,3287
9674,14,9764
9745,14,7929
9802,14,9797
10345,14,2251
10546,14,9569
10909,14,8920
11705,14,6904
12192,14,5088
12205,14,7343
12240,14,6935
12946,14,8685
13123,14,6984
13662,14,2577
14389,14,2142
15174,14,7088
15238,14,3805
15545,14,3949
15724,14,13
15753,14,2500
15770,14,4366
16362,14,6739
16486,14,3633
16828,14,2040
17219,14,6271
17346,14,3210
17698,14,3208
17916,14,8408
18183,14,5307
18408,14,8879
19023,14,4403
19050,14,4638
19059,14,3989
20331,14,269
20421,14,7557
20779,14,8259
20963,14,4887
21039,14,6874
22018,14,2246
22850,14,7731
24003,14,3488
24280,14,7196
24336,14,5371
24384,14,8045
24435,14,5180
24773,14,4134
24783,14,7186
24794,14,4114
26594,14,2978
27054,14,6108
27376,14,5507
27382,14,6418
27559,14,9299
27810,14,8175
28312,14,1757
28955,14,4792
29255,14,2218
29576,14,5323
29596,14,6781
29643,14,8111
30214,14,7689
30243,14,3142
31611,14,4793
31647,14,7712
31744,14,5903
31749,14,9093
31770,14,2565
31862,14,7179
33171,14,5838
33249,14,2509
34590,14,1003
35426,14,2611
35502,14,6117
35748,14,6440
35854,14,3047
35966,14,6299
36607,14,8253
36952,14,6109
36991,14,7351
37025,14,8519
37420,14,6143
37564,14,2228
37811,14,4469
39568,14,7928
40659,14,7673
40739,14,3360
41419,14,3340
41454,14,7165
41679,14,4188
42865,14,9348
43504,14,2884
43526,14,2915
43547,14,331
44841,14,3793
44882,14,9100
45491,14,6380
45641,14,1814
46416,14,8049
46526,14,6902
46908,14,5198
47164,14,1027
47290,14,3146
47415,14,7214
47641,14,4548
47684,14,9454
47726,14,1277
47755,14,2528
48112,14,584
48230,14,2833
48365,14,7504
48383,14,4609
48464,14,6002
48635,14,4542
49102,14,3215
49394,14,8387
49612,14,4581
119,14,3298
137,14,4364
344,14,2627
556,14,7724
858,14,7491
1002,14,8654
1254,14,2516
1385,14,6193
1395,14,6094
1926,14,3567
2199,14,2956
3020,14,5443
3232,14,2236
3338,14,9205
3423,14,2520
3465,14,5433
3683,14,3790
3909,14,3356
4196,14,5140
4260,14,7067
4390,14,8250
4549,14,9545
4912,14,4751
5124,14,1877
5312,14,3010
5978,14,4718
6493,14,3189
7018,14,348
7304,14,511
7543,14,6320
8032,14,989
8248,14,516
8576,14,3098
8739,14,4143
8863,14,5955
9524,14,185
9871,14,4301
9995,14,3011
10128,14,7628
10227,14,9151
10339,14,159
10365,14,2002
10678,14,8829
10993,14,7301
12223,14,9921
12653,14,7
12866,14,9531
13124,14,8468
13354,14,538
13472,14,7593
14024,14,4267
14093,14,5954
14610,14,607
15211,14,6327
15644,14,5771
15762,14,7181
16552,14,5440
16683,14,653
17109,14,1383
17117,14,4037
17426,14,7834
17836,14,113
18031,14,5470
18290,14,8853
18415,14,2049
18987,14,9072
19134,14,9122
19244,14,8915
19422,14,1002
19567,14,6924
19695,14,6931
19720,14,2607
20329,14,1096
20342,14,1555
20836,14,6638
20879,14,2033
20950,14,548
21245,14,4879
22104,14,9329
22136,14,1461
22183,14,7593
22279,14,8180
22412,14,2184
22847,14,4418
23121,14,3370
23236,14,8146
23311,14,7344
23379,14,6188
24097,14,4944
24428,14,9247
24634,14,4343
25046,14,5558
25592,14,530
25594,14,8233
25658,14,5081
26104,14,9795
26259,14,7576
26301,14,8707
26325,14,1775
26509,14,5907
26654,14,1090
26843,14,6591
27509,14,1649
27680,14,220
27752,14,550
27855,14,1652
28630,14,6510
28800,14,8023
28900,14,9042
28901,14,2768
28963,14,5535
28999,14,9856
30766,14,1076
30845,14,6287
31016,14,8450
31278,14,4046
31427,14,3668
31449,14,7351
31465,14,2112
31584,14,1231
31880,14,9029
31939,14,5107
31995,14,4760
32328,14,2732
32459,14,8464
32700,14,7004
32818,14,1925
32982,14,2192
33276,14,54
33423,14,6786
33630,14,3991
33670,14,1599
33788,14,5277
33828,14,5152
33992,14,589
35624,14,7827
36037,14,937
36905,14,4029
38085,14,8644
38263,14,1831
38696,14,610
39097,14,1877
39115,14,6966
39447,14,7982
39584,14,580
39763,14,5802
40081,14,4756
40301,14,7771
40326,14,1094
40828,14,329
40977,14,4638
41194,14,1253
41365,14,1272
41721,14,8249
41812,14,2857
41813,14,716
42295,14,4867
42391,14,4074
42527,14,2862
42680,14,5960
42748,14,6802
43114,14,4873
45044,14,7285
45063,14,2253
45073,14,8283
45216,14,1321
45288,14,2293
46061,14,2032
46427,14,8616
47043,14,440
47063,14,9064
47083,14,174
47442,14,5446
47552,14,1640
47838,14,5529
48472,14,7907
48714,14,2991
49293,14,8869
40,14,7846
110,14,8204
250,14,7109
387,14,5530
566,14,676
575,14,9877
674,14,6582
758,14,489
931,14,671
998,14,6707
1027,14,9121
1156,14,7325
1198,14,2739
1706,14,4771
1764,14,4729
1904,14,8140
1991,14,764
1993,14,4524
2002,14,1158
2155,14,8293
2208,14,3663
2297,14,2154
2356,14,2698
2469,14,222
2483,14,7554
2623,14,4016
2723,14,7532
2813,14,6324
2878,14,6815
2981,14,4677
3033,14,9615
3166,14,8271
3258,14,113
3271,14,6390
3328,14,1035
3356,14,692
3362,14,4010
3627,14,6118
3637,14,4387
3862,14,1041
3872,14,5794
3988,14,1551
4212,14,8636
4437,14,4859
4692,14,2977
4791,14,9435
4846,14,2896
5038,14,6616
5144,14,3250
5173,14,366
5433,14,9981
5498,14,960
5575,14,3575
5670,14,1236
5671,14,8341
5703,14,7492
5745,14,5215
5817,14,9803
5865,14,5880
5948,14,231
5972,14,9825
6025,14,2371
6126,14,4137
6159,14,812
6201,14,7882
6232,14,5520
6272,14,7602
6334,14,6153
6355,14,9303
6500,14,7406
6584,14,6161
6586,14,6361
6707,14,1293
6798,14,2650
6847,14,1310
6882,14,251
6929,14,3355
6942,14,9440
7028,14,4050
7063,14,8767
7240,14,2312
7291,14,7995
7517,14,7714
7532,14,2753
7641,14,3819
7660,14,4538
7747,14,7998
7769,14,9084
7826,14,7
7882,14,373
8027,14,973
8054,14,349
8105,14,2554
8183,14,3100
8251,14,3588
8378,14,7466
8526,14,4172
8531,14,9388
8565,14,4655
8595,14,9445
8773,14,3126
9205,14,8465
9289,14,6791
9338,14,6393
9414,14,4263
9449,14,2475
9514,14,8614
9675,14,1307
9784,14,9802
9807,14,2963
9933,14,9190
10042,14,4852
10134,14,1760
10219,14,5981
10389,14,1089
10426,14,2426
10557,14,6430
10592,14,6042
10604,14,6611
10607,14,4481
10656,14,6161
10681,14,4525
10929,14,4444
10937,14,1765
10996,14,364
11374,14,3346
11447,14,8326
11479,14,724
11492,14,9410
11515,14,3339
11726,14,3755
11838,14,4928
11874,14,3300
11951,14,234
12214,14,5077
12349,14,2251
12366,14,9697
12460,14,4009
12518,14,6182
12796,14,6985
12891,14,3584
13135,14,3713
13185,14,4198
13389,14,2627
13430,14,2458
13497,14,830
13518,14,6218
13560,14,6798
13759,14,5696
14210,14,1345
14238,14,3303
14411,14,6361
14469,14,5069
14520,14,7889
14608,14,6016
14697,14,6415
14713,14,7134
14727,14,4508
14792,14,4011
14808,14,8001
14953,14,6119
15019,14,4120
15061,14,1510
15127,14,9686
15128,14,4522
15223,14,2926
15369,14,6995
15502,14,2316
15517,14,2771
15694,14,3243
15745,14,6715
15839,14,2990
15884,14,1422
15915,14,2227
16024,14,2306
16074,14,1744
16150,14,2780
16530,14,1640
16788,14,134
16790,14,104
16831,14,2679
17001,14,8118
17027,14,519
17060,14,7406
17073,14,257
17127,14,9331
17288,14,2632
17327,14,1398
17330,14,8550
17340,14,386
17552,14,921
17671,14,2519
17682,14,7969
17734,14,884
17788,14,6812
17905,14,2616
17937,14,6484
18001,14,5321
18162,14,2733
18168,14,5604
18185,14,8710
18308,14,8357
18342,14,9237
18462,14,9080
18478,14,5704
18483,14,8005
18539,14,2049
18604,14,3389
18619,14,250
19090,14,4748
19112,14,741
19176,14,9004
19326,14,7539
19420,14,4276
19456,14,3561
19520,14,9149
19560,14,5333
19584,14,5330
19639,14,6089
19655,14,4962
19657,14,6090
19781,14,1948
19884,14,2932
20059,14,2898
20069,14,6007
20245,14,1281
20302,14,5209
20319,14,3881
20458,14,3055
20506,14,3829
20511,14,5937
20531,14,5900
20662,14,8995
20705,14,4926
20737,14,1889
20843,14,9907
20941,14,3971
20975,14,2445
21091,14,4943
21223,14,9375
21415,14,6157
21615,14,9872
21642,14,544
21769,14,3085
21879,14,933
21882,14,8388
22028,14,6426
22082,14,4651
22177,14,4389
22235,14,2851
22396,14,9633
22430,14,5885
22538,14,4700
22619,14,5732
22621,14,892
22766,14,6540
22837,14,1221
22857,14,3375
23055,14,5349
23107,14,9114
23127,14,3933
23249,14,7363
23493,14,2190
23810,14,9462
23848,14,593
23852,14,9589
24015,14,8978
24077,14,3900
24139,14,1841
24151,14,9798
24291,14,7512
24393,14,4702
24437,14,422
24439,14,4928
24457,14,3842
24490,14,2165
24646,14,6911
24651,14,4985
24711,14,6561
24779,14,6895
24818,14,4515
24822,14,2389
24824,14,6749
24933,14,9234
24962,14,5735
25102,14,6050
25103,14,1963
25149,14,4811
25260,14,1255
25327,14,759
25339,14,6442
25403,14,8934
25511,14,8863
25566,14,1041
25568,14,1388
25578,14,1540
25591,14,1501
25641,14,5018
25708,14,3282
25876,14,2522
25908,14,568
25920,14,423
26222,14,6224
26267,14,4641
26497,14,1746
26556,14,4407
26587,14,5931
26688,14,1947
26883,14,8562
26886,14,2616
26902,14,7301
27148,14,5740
27252,14,6946
27267,14,8565
27336,14,4835
27360,14,5116
27389,14,619
27412,14,9618
27419,14,1722
27490,14,2869
27649,14,1539
27683,14,7504
27727,14,3078
27814,14,8879
27957,14,2486
28011,14,8530
28016,14,3587
28031,14,834
28118,14,1931
28139,14,693
28295,14,1176
28305,14,3169
28315,14,1169
28394,14,4849
28396,14,6762
28521,14,3989
28571,14,5702
28628,14,1719
28643,14,5524
28690,14,9667
28732,14,4382
28820,14,1443
28937,14,4115
29164,14,7444
29310,14,5015
29342,14,2137
29555,14,4979
29656,14,165
29676,14,5015
29766,14,3164
29825,14,8575
29833,14,8145
29835,14,134
29942,14,853
29962,14,9949
30035,14,1651
30062,14,651
30115,14,1360
30138,14,2517
30233,14,9738
30621,14,3735
30785,14,5769
30846,14,7131
30940,14,5407
31122,14,8666
31209,14,4245
31296,14,2580
31373,14,6620
31397,14,6182
31403,14,9684
31430,14,7739
31460,14,9906
31524,14,1155
31553,14,4187
31561,14,8715
31564,14,3562
31605,14,9956
31668,14,3263
31767,14,8202
31796,14,8654
31863,14,2920
32017,14,4365
32072,14,1700
32214,14,5704
32325,14,4856
32380,14,8172
32527,14,5672
32680,14,6140
32721,14,493
32777,14,2047
32827,14,1380
32832,14,4050
32932,14,8461
33015,14,8322
33062,14,634
33064,14,964
33130,14,4941
33298,14,3595
33665,14,5562
33773,14,770
33837,14,5337
33886,14,6845
33968,14,7076
34013,14,5369
34042,14,2553
34235,14,3016
34363,14,6241
34480,14,8607
34809,14,67
34852,14,616
34865,14,4536
35033,14,4591
35181,14,534
35206,14,9180
35443,14,2362
35634,14,7577
35772,14,4353
35777,14,2120
36054,14,5721
36277,14,1975
36282,14,9017
36292,14,3236
36471,14,851
36509,14,7924
36569,14,6250
36590,14,1920
36600,14,384
36732,14,7435
36896,14,3385
36959,14,6659
37104,14,290
37143,14,9885
37241,14,6896
37282,14,8357
37335,14,1788
37653,14,2665
37658,14,5038
37715,14,385
38045,14,3846
38046,14,4568
38064,14,6903
38668,14,833
38703,14,6640
38743,14,9464
38790,14,3811
38939,14,9463
39073,14,3458
39075,14,2272
39163,14,308
39209,14,2084
39273,14,912
39422,14,5168
39487,14,4688
39655,14,3472
39686,14,6527
39806,14,8178
39849,14,4457
40450,14,4679
40452,14,7431
40599,14,8026
40786,14,4818
40820,14,7601
40880,14,3375
40900,14,1801
40929,14,5756
41002,14,2843
41119,14,8809
41294,14,1269
41341,14,8873
41354,14,2379
41371,14,7174
41383,14,1955
41497,14,9673
41504,14,8277
41535,14,1473
41539,14,8115
41620,14,6163
41631,14,7003
41921,14,2568
42091,14,5258
42135,14,6339
42195,14,9022
42294,14,2718
42325,14,92
42329,14,6965
42682,14,1154
42686,14,2666
42733,14,3664
42764,14,4170
42842,14,162
42939,14,7089
42965,14,6235
43044,14,8077
43156,14,4882
43408,14,5446
43411,14,6962
43452,14,2924
43490,14,8062
43568,14,4915
43865,14,5420
43942,14,4864
43943,14,2606
43956,14,9710
44058,14,553
44062,14,2616
44135,14,2693
44157,14,997
44198,14,9299
44291,14,9974
44408,14,3711
44440,14,2717
44454,14,5850
44463,14,3148
44489,14,9103
44497,14,2350
44677,14,4022
44892,14,7648
44935,14,5590
44983,14,7697
